idno	univ	year	public_support_research	lecture_community_science	conference_ceremony_scientific	held_students_scientists	including_years_new	world_development_data	share_donation_team	international_staff_work	education_members_award	visit_education_technology	issues_generous_engineering	lectures_campus_theory	more_service_first	scholars_today_such	participants_services_applications	chinese_activities_field	event_various_systems	details_social_biomedical	invited_year_more	series_establishment_development	speakers_more_project	members_held_information	amp_projects_molecular	development_many_sciences	http_society_including	opening_university_physics	local_including_projects	today_family_years	exchange_alumni_world	first_chinese_analysis	please_guests_awarded	challenges_gratitude_computing	organized_professional_medicine	experts_new_scholars	forum_efforts_important	knowledge_outstanding_international	promote_amp_chemistry	social_promoting_software	economic_commitment_scientist	views_past_materials	global_appreciation_many	community_teaching_awards	session_contribution_laboratory	symposium_donations_technologies	campus_set_fields	different_serving_leading	keynote_student_spatial	experience_people_researchers	other_first_outstanding	research_recognition_computer
cu0658	CUHK	2008	0	0	0	0	0	0	0	0.627326011657715	0	0	0	0	0	0	0	0	0	0	0	0	0.0866500958800316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212314173579216	0.0144691141322255	0	0	0	0	0	0	0	0.0469067804515362	0	0	0
cu0659	CUHK	2008	0.210356160998344	0	0	0	0.0508482456207275	0	0	0.0487503036856651	0	0	0	0	0.012609519995749	0.577533900737762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899384617805481	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0660	CUHK	2008	0	0	0	0	0	0	0	0.751605808734894	0	0	0	0	0	0	0	0	0	0	0	0	0.0590014010667801	0	0.0480389967560768	0	0	0	0	0.117863930761814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191202815622091	0	0	0	0	0	0
cu0662	CUHK	2008	0	0	0	0	0.197950556874275	0	0.0542104467749596	0.275990068912506	0	0	0	0	0.0198528282344341	0.0975043699145317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058340560644865	0	0	0	0	0.0611510425806046	0	0	0.222303077578545	0	0	0	0	0	0	0	0	0	0	0	0
cu0663	CUHK	2008	0	0	0	0.349579721689224	0.037221871316433	0	0	0	0	0.0881555452942848	0	0	0	0	0	0	0	0	0	0	0.0774863436818123	0	0	0.304754763841629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132929593324661	0	0	0	0	0	0	0
cu0664	CUHK	2008	0.758569240570068	0	0	0	0	0.229924842715263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0665	CUHK	2008	0.0535071454942226	0	0.134712740778923	0.0525703281164169	0.0776945576071739	0	0	0.12150813639164	0	0	0	0	0.275381505489349	0	0	0	0	0	0	0	0.0579450093209744	0	0	0	0	0	0	0.0256969500333071	0.0302516706287861	0	0	0	0	0	0	0	0	0.118525438010693	0	0	0	0	0.046865351498127	0	0	0	0	0	0	0
cu0668	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409538477659225	0	0	0	0	0	0	0	0	0.0978298187255859	0	0	0	0	0	0.142894744873047	0	0	0	0	0.0658458322286606	0	0	0.122417256236076	0.0516745336353779	0	0.0424994602799416	0	0	0	0	0	0	0.0587915778160095
cu0669	CUHK	2007	0.212284401059151	0	0	0.127331808209419	0	0	0	0	0	0	0	0	0	0.0703235194087029	0	0	0	0	0	0	0.0216522924602032	0.0390485562384129	0	0	0	0	0	0	0	0	0	0.0205745473504066	0	0	0.118607014417648	0	0.0752675384283066	0	0	0.287062227725983	0	0	0	0	0	0	0	0	0	0.0221821907907724
cu0672	CUHK	2007	0	0.105601921677589	0.231951236724853	0	0	0	0	0.0321379229426384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0663850679993629	0	0	0	0	0.525602579116821	0	0	0.0278717596083879	0	0	0	0	0	0	0	0	0	0
cu0677	CUHK	2007	0.14221878349781	0	0	0.0608373545110226	0	0	0	0	0	0	0	0	0	0.718362748622894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0409285426139831	0	0	0	0	0.0242493860423565	0	0	0
cu0679	CUHK	2007	0	0	0	0	0	0	0	0.0928148403763771	0.130942657589912	0	0	0	0	0.516239762306213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574624538421631	0	0	0	0.198036089539528	0	0	0
cu0680	CUHK	2007	0.527090132236481	0	0	0	0	0	0	0.105920776724815	0	0	0	0.014788469299674	0	0.0352199263870716	0.119439326226711	0	0	0	0	0	0.0448825471103191	0	0	0	0	0	0	0	0.0670945420861244	0	0	0	0	0	0	0	0.0784728974103928	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0681	CUHK	2007	0	0	0.246435463428497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129042565822601	0	0	0	0	0	0	0	0.54798436164856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0718035399913788
cu0682	CUHK	2007	0.305111050605774	0	0	0	0	0	0	0	0	0	0	0	0	0.535604536533356	0	0	0	0	0	0	0	0	0.0116392439231277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083295464515686	0	0	0	0	0	0	0.0260225031524897	0	0.0297863651067019	0	0	0
cu0683	CUHK	2007	0	0	0.0569646283984184	0	0	0	0	0.161499872803688	0	0	0	0	0	0.511907696723938	0	0	0	0	0.0149807762354612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253388117998838	0	0	0	0.223933294415474	0	0	0
cu0688	CUHK	2007	0.524582803249359	0	0	0	0	0	0	0.108549363911152	0	0	0	0	0	0	0	0	0	0	0	0	0.0373716428875923	0	0	0	0	0.104923523962498	0	0	0	0	0	0	0.0328554250299931	0	0	0	0	0.0860206633806229	0	0	0	0	0	0	0	0	0.0400151200592518	0	0	0.0585281029343605
cu0689	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284448385238647	0	0	0	0	0	0	0	0.590577125549316	0	0	0	0	0	0	0	0	0	0	0.1178804859519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0691	CUHK	2007	0	0	0.323889702558517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380233407020569	0	0	0	0	0	0	0.288417458534241	0	0	0	0	0
cu0692	CUHK	2007	0	0.565873742103577	0	0	0	0	0	0.127760261297226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221230275928974	0	0	0	0	0	0	0	0	0.0532210655510426	0.151381656527519	0	0	0	0	0.0652629658579826	0	0	0	0	0	0	0
cu0693	CUHK	2007	0.0682330653071404	0	0	0	0	0	0	0.424931734800339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331803441047668	0	0	0	0	0.16855899989605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0694	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102957114577293	0	0	0	0	0.4239541888237	0	0	0	0.0331381484866142	0	0	0	0	0	0	0	0	0	0	0	0	0.0954889431595802	0	0	0.19359003007412	0	0	0	0	0.145184025168419	0	0	0	0	0	0
cu0695	CUHK	2007	0	0.0404759719967842	0.0490396954119206	0.0430701673030853	0	0	0	0	0	0	0	0	0.199896708130837	0.370294660329819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862803310155869	0	0	0	0	0.0243320353329182	0	0	0	0	0	0	0	0	0	0	0	0	0.159916937351227	0	0.013200493529439
cu0696	CUHK	2007	0	0	0	0	0	0	0.218915641307831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313491255044937	0	0	0.437072604894638	0	0	0	0	0	0	0	0	0	0.0221264492720366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0702	CUHK	2007	0	0.0797158256173134	0.414092063903809	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183775037527084	0	0	0	0	0	0	0	0.0968625321984291	0	0	0	0	0	0	0	0	0	0	0	0	0.136337652802467	0	0.0653203129768372	0	0	0	0	0	0	0	0	0	0.0168693400919437
cu0703	CUHK	2007	0	0	0.26885986328125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0447319373488426	0	0	0	0	0	0	0.138804838061333	0.0521607361733913	0	0	0	0	0	0	0	0	0	0	0	0	0.468509137630463	0	0	0	0	0	0	0	0	0	0.0127740101888776	0	0
cu0705	CUHK	2007	0	0	0.0525269694626331	0	0	0	0	0.050680186599493	0	0	0	0	0	0.0491170734167099	0.0178650878369808	0	0.116713091731071	0	0	0	0	0	0	0	0.240700051188469	0.177419885993004	0	0	0	0	0	0.07057785987854	0	0	0.140378102660179	0	0	0	0	0	0	0	0	0	0	0	0.0585877597332001	0	0.0212908126413822	0
cu0706	CUHK	2007	0.607247829437256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0706778019666672	0	0	0	0	0	0	0	0.0584667772054672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195238098502159	0	0	0	0	0	0	0	0	0	0	0	0
cu0708	CUHK	2007	0	0	0	0.148860543966293	0	0	0	0	0	0	0	0	0	0.0615615472197533	0	0	0.262226611375809	0	0	0	0	0	0	0.0466266050934792	0	0	0.0557045191526413	0	0	0	0	0	0.127190768718719	0	0.0160146038979292	0	0.0861053392291069	0	0	0	0.192887008190155	0	0	0	0	0	0	0	0	0
cu0710	CUHK	2007	0.0406462475657463	0	0	0.0862165242433548	0.125320047140121	0	0.0315803587436676	0	0	0.0601372867822647	0.0560842417180538	0	0.0217374451458454	0.0940299183130264	0	0	0	0	0.0649667978286743	0	0	0.0180838704109192	0.0617841482162476	0	0	0	0	0	0	0	0	0	0	0	0.16746686398983	0	0	0.157426506280899	0	0	0	0	0	0	0	0	0	0	0	0
cu0711	CUHK	2007	0.753914713859558	0	0	0	0.03870939463377	0	0	0	0	0	0	0	0	0.0657599940896034	0	0	0	0	0	0	0	0	0	0.0850898623466492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493171811103821	0	0	0	0	0	0	0
cu0713	CUHK	2007	0.464020520448685	0	0	0	0	0	0	0.178142845630646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137881770730019	0	0.210563510656357	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0714	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3262058198452	0	0	0.660806953907013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0716	CUHK	2007	0	0	0.175641670823097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625933036208153	0	0	0.539101839065552	0.0954343304038048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120065934956074
cu0717	CUHK	2007	0	0	0	0	0	0	0	0.234562531113625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054085873067379	0	0.692615687847137	0	0	0	0	0	0	0	0	0	0	0	0
cu0718	CUHK	2007	0	0	0	0	0	0	0	0.200603023171425	0	0	0	0	0	0.406326800584793	0	0	0	0	0	0	0	0	0	0	0	0.0840609520673752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141902714967728	0.0563076883554459	0	0	0.0423718877136707	0.0619592815637589	0	0	0
cu0719	CUHK	2007	0	0	0	0	0	0	0	0.18194442987442	0	0	0	0	0	0.30393835902214	0	0	0	0.0727192908525467	0.0726775601506233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355663448572159	0	0	0
cu0720	CUHK	2007	0	0	0	0	0	0	0	0.601552069187164	0	0	0	0	0	0.177173539996147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213958039879799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0721	CUHK	2007	0	0	0.0917372480034828	0.349269688129425	0	0.110824674367905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0586645118892193	0	0	0	0	0	0	0.202423855662346	0	0	0.0265467520803213	0.152242943644524	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0722	CUHK	2007	0	0	0	0	0	0	0	0	0	0.0862060263752937	0	0	0	0	0.0392011590301991	0.058281060308218	0.30724224448204	0.062920518219471	0	0	0	0	0.0193849671632051	0.0625474378466606	0.170148909091949	0	0	0	0	0	0	0	0	0	0	0.140071645379066	0	0	0	0	0	0.0268731061369181	0	0	0.0220747292041779	0	0	0	0	0
cu0724	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0.0153365535661578	0	0	0	0.440633058547974	0	0.0328275300562382	0	0	0	0	0	0.439283579587936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0659432262182236	0	0	0	0	0	0	0	0	0	0
cu0725	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324452996253967	0	0	0	0.147973865270615	0	0	0	0	0	0	0	0	0	0	0	0	0.207941472530365	0	0	0	0	0	0	0	0	0	0	0.304782211780548	0	0	0
cu0726	CUHK	2007	0.691110372543335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28519406914711	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0729	CUHK	2007	0	0	0	0	0	0.0789708271622658	0	0	0	0.0193328913301229	0	0	0.0655672177672386	0	0	0	0	0	0	0	0	0	0	0.23483943939209	0.365170001983643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21901623904705
cu0731	CUHK	2007	0.0495748370885849	0	0	0.0374574773013592	0	0	0.0119507862254977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555629730224609	0	0	0.287838786840439	0	0	0.0323854275047779	0	0	0.010077353566885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0732	CUHK	2007	0	0.440127849578857	0	0	0	0	0	0.120103776454926	0	0	0	0	0	0.0481565818190575	0.0198238827288151	0	0	0	0	0	0	0	0	0.246026113629341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117105454206467	0	0	0	0	0	0	0	0	0	0	0	0
cu0733	CUHK	2007	0	0.245385184884071	0	0	0.0227418430149555	0	0	0.0374542251229286	0	0	0	0	0	0.121476523578167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121613908559084	0	0	0	0	0	0	0.531398952007294	0	0	0	0	0	0	0	0	0.0246615633368492	0	0	0
cu0736	CUHK	2007	0.0462019145488739	0	0	0.258513003587723	0.261871427297592	0	0	0.106671273708344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297965914011002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208332762122154	0	0	0	0	0	0	0	0	0	0	0
cu0737	CUHK	2007	0.144678324460983	0	0	0.0221533887088299	0	0	0.0519126579165459	0	0	0	0	0	0	0.426682353019714	0	0	0	0	0	0	0.060566458851099	0	0.0290814470499754	0.101426340639591	0	0	0	0	0	0	0	0	0	0.0587731935083866	0	0	0.0939552113413811	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0741	CUHK	2007	0.168418109416962	0	0	0	0	0	0	0	0	0	0	0	0	0.102884747087955	0	0	0.118437312543392	0	0	0	0	0	0	0.0819500684738159	0	0	0	0	0	0	0	0	0.281737983226776	0	0	0	0.0978160202503204	0.0519869029521942	0	0	0.0928296223282814	0	0	0	0	0	0	0	0	0
cu0742	CUHK	2007	0.502054750919342	0	0	0	0	0	0	0	0	0	0	0	0.0351444706320763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205132260918617	0	0	0	0	0.234466388821602	0	0	0	0	0	0	0	0	0	0	0	0
cu0743	CUHK	2007	0.103400193154812	0.359212845563888	0	0	0	0	0	0.371237725019455	0	0	0	0	0	0.0779101401567459	0.0413383580744267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303269904106855	0	0	0	0	0	0.0115844942629337	0	0	0	0
cu0744	CUHK	2007	0	0.124612890183926	0	0.113954223692417	0	0	0	0	0	0	0	0	0.143960818648338	0.292106568813324	0	0	0	0	0	0	0	0	0.147099643945694	0	0	0	0	0	0	0	0.118194624781609	0	0	0	0.0565920360386372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0746	CUHK	2007	0.182998761534691	0	0.0643311440944672	0	0	0	0	0.110489241778851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736490115523338	0	0	0	0	0	0.0297407992184162	0	0.400967806577683	0.0699165165424347	0	0.0585361830890179	0	0	0	0	0	0	0	0	0	0
cu0748	CUHK	2007	0.0859036073088646	0	0	0	0	0	0	0.150754317641258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303311884403229	0.0530523285269737	0	0	0	0	0.340614795684814	0	0	0.0594033598899841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0749	CUHK	2007	0.0286070369184017	0.100197225809097	0	0	0	0	0	0.708465754985809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232851598411798	0	0	0	0	0	0	0	0	0	0	0	0	0.0984630510210991	0.0221480038017035	0	0	0	0	0.0113684926182032	0	0	0	0	0	0	0
cu0750	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548848211765289	0	0	0	0	0	0	0.0221776887774467	0.0892934054136276	0	0	0	0	0	0	0.183296889066696	0	0	0	0	0	0.0542515181005001	0	0	0	0	0	0	0	0	0	0	0	0.0728361681103706
cu0751	CUHK	2007	0	0.737049520015717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0647163093090057	0	0	0	0	0	0	0	0	0	0	0.186143323779106	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0752	CUHK	2007	0.0424278378486633	0	0.263473570346832	0	0	0	0	0.0266521908342838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0872553810477257	0	0	0	0	0	0	0.0811564102768898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343794345855713	0	0	0.137415960431099	0	0
cu0753	CUHK	2007	0.0351322181522846	0.12666118144989	0	0	0.0197897516191006	0	0	0.179429486393929	0	0	0	0	0	0.0117095122113824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843925178050995	0	0	0.5389444231987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0754	CUHK	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388874620199203	0	0	0	0	0.0551573298871517	0	0	0	0	0	0	0.375673115253448	0	0.0180374626070261	0	0	0	0	0	0	0	0.0267033874988556	0	0	0	0.125298574566841	0	0
cu0755	CUHK	2007	0	0	0	0	0	0	0	0.740882217884064	0	0	0	0	0.0421094261109829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110966198146343	0	0	0	0	0	0	0	0	0.0948291644454002	0	0	0	0	0	0	0	0	0	0	0
cu0757	CUHK	2007	0	0	0	0	0	0	0	0.34556171298027	0	0	0	0	0.0604495741426945	0.226727962493896	0	0	0	0	0	0.0174007453024387	0	0	0	0	0	0	0	0.0936115309596062	0.208172112703323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312351994216442	0
cu0763	CUHK	2007	0	0	0	0.0168848633766174	0	0	0	0	0	0	0	0	0	0	0	0.104902878403664	0.262342631816864	0	0	0	0	0	0	0	0	0	0.030250133946538	0	0	0	0	0	0	0	0.224149495363235	0	0.109822370111942	0.242722243070602	0	0	0	0	0	0	0	0	0	0	0	0
cu0765	CUHK	2010	0.348156332969666	0	0	0	0.0202196035534143	0	0	0	0	0	0	0	0	0.31482321023941	0	0	0	0	0	0	0	0	0	0.174318060278893	0	0	0	0	0	0	0	0	0	0	0	0	0.138059541583061	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0767	CUHK	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225269615650177	0	0.0133833242580295	0	0.0140401860699058	0	0	0	0.693134427070618	0.0402215421199799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0769	CUHK	2010	0	0	0	0.0856591910123825	0	0	0	0	0	0	0.0289166253060102	0	0	0	0	0	0.109936401247978	0	0	0	0	0.467043429613113	0	0	0	0.0307429023087025	0	0	0	0	0	0	0	0	0	0.0166639816015959	0.15482896566391	0	0	0	0	0	0	0	0	0	0	0.0984093621373177	0	0
cu0772	CUHK	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407069176435471	0	0	0	0	0	0	0	0.152483269572258	0	0	0	0	0	0	0	0	0.147357627749443	0	0	0	0	0	0.276786506175995	0	0	0	0	0	0	0	0	0	0
cu0774	CUHK	2010	0.126912266016006	0	0.0237026829272509	0.371999233961105	0	0.0474498085677624	0	0	0.0126871950924397	0	0	0	0	0	0.125193819403648	0	0	0	0.036261647939682	0	0	0	0	0.0514310896396637	0	0.0441517345607281	0.0220244061201811	0	0	0	0	0	0	0	0.0487420633435249	0	0	0	0	0	0	0	0	0	0	0	0.0182393435388803	0.0610320530831814	0	0
cu0775	CUHK	2010	0	0.28593510389328	0.0739263743162155	0	0	0	0	0.0772106572985649	0	0	0	0	0	0	0.0421760417521	0	0	0	0	0	0	0.01242118421942	0	0	0	0	0	0	0	0	0	0	0	0	0.0188304353505373	0	0.029599491506815	0.425574243068695	0	0	0	0	0	0	0	0	0	0	0	0.0272921435534954
cu0776	CUHK	2010	0.0471432209014893	0.0700679570436478	0	0	0	0	0	0	0	0	0	0	0	0	0.42460623383522	0	0	0	0	0	0	0	0	0.0149655994027853	0	0	0	0	0	0	0.0545215234160423	0	0	0	0	0	0.0736987814307213	0.192078202962875	0	0	0	0	0	0	0	0	0.0312394108623266	0.0858103856444359	0	0
cu0779	CUHK	2010	0.160228028893471	0	0	0	0	0	0	0	0	0	0	0	0.82870078086853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0781	CUHK	2010	0.0395782329142094	0.131230309605598	0	0	0	0	0	0.0112542603164911	0.100626587867737	0	0	0	0	0	0	0	0.411642551422119	0	0	0	0	0	0	0.0633690282702446	0.0415129251778126	0	0	0	0	0	0	0	0.17369756102562	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224262792617083	0	0	0
cu0785	CUHK	2010	0	0.136229932308197	0	0.0776160433888435	0	0	0	0.036689605563879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678303062915802	0	0	0	0	0	0	0	0	0	0	0	0.068280540406704	0	0	0	0	0	0	0	0	0	0	0	0
cu0786	CUHK	2010	0.0379577092826366	0	0	0.15746346116066	0.0195931233465672	0.0581170991063118	0	0	0	0	0.0168390925973654	0	0	0.0527445934712887	0.147945046424866	0	0	0	0	0	0	0	0.142913565039635	0.258688360452652	0	0.0628740042448044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284601841121912	0	0	0	0
cu0787	CUHK	2010	0.0921689122915268	0.0840004831552506	0	0	0	0	0	0	0	0	0.0299527831375599	0	0	0	0.146034598350525	0	0	0	0	0	0	0	0	0.418473243713379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801393836736679	0	0	0	0	0	0.125902399420738	0
cu0788	CUHK	2010	0	0.121198318898678	0	0.143005728721619	0	0	0	0.227517530322075	0	0.0291901361197233	0.0353978723287582	0	0	0	0.0687575414776802	0	0	0	0	0	0	0	0	0.21537683904171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143713757395744	0	0	0	0	0	0	0
cu0789	CUHK	2010	0	0	0	0	0	0	0	0	0	0.0441597178578377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736264511942863	0	0	0.314285308122635	0	0.341243386268616	0	0	0	0	0	0	0	0	0	0	0	0.20182378590107	0	0	0	0	0	0	0
cu0791	CUHK	2010	0	0	0	0	0	0	0	0.0213669259101152	0	0	0	0	0	0	0	0	0.490098118782043	0.197041258215904	0	0	0.015995055437088	0	0	0	0.0673784166574478	0	0	0.0793886184692383	0	0	0	0	0	0	0	0	0	0	0	0.0795105919241905	0	0	0	0	0	0	0.0320788137614727	0	0	0
cu0792	CUHK	2010	0	0	0	0	0	0	0	0	0	0	0	0	0.0954583957791328	0	0	0	0	0	0.0469467528164387	0	0.112721860408783	0	0.419518560171127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311586767435074	0	0	0
cu0793	CUHK	2010	0.361043870449066	0	0	0	0.02230104804039	0	0	0	0.0256040431559086	0	0	0	0	0.314245730638504	0	0	0	0	0	0	0	0	0	0.147510856389999	0	0	0	0	0	0	0	0	0	0	0	0	0.124691389501095	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0798	CUHK	2010	0	0	0	0	0	0	0	0	0	0	0	0	0.799998819828033	0.0356427356600761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0906834602355957	0	0	0	0	0.0672835409641266	0	0	0	0	0	0	0
cu0799	CUHK	2010	0	0	0	0	0	0	0.9979527592659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0803	CUHK	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957076668739319	0	0	0.0375887751579285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu0805	CUHK	2010	0.319682061672211	0	0	0	0	0	0	0.0643388256430626	0	0	0	0	0.107777863740921	0	0	0	0	0	0	0	0	0	0	0	0	0.277974814176559	0	0	0	0	0	0	0	0	0	0	0.0352740883827209	0	0	0	0	0	0	0	0	0	0	0	0.16361691057682	0
cu0806	CUHK	2010	0.158037200570107	0.0633447393774986	0	0	0	0	0	0	0	0	0	0	0	0	0.500279426574707	0	0	0	0	0	0	0.0847920700907707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1833536028862	0	0	0	0	0	0	0	0	0
cu0807	CUHK	2009	0.0338684730231762	0	0.450571745634079	0	0	0	0	0.036461628973484	0	0	0	0	0	0.0964663699269295	0	0	0	0	0	0	0	0.0434923954308033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047713752835989	0	0	0	0	0	0	0	0	0	0	0.144919276237488	0	0.143386602401733
cu0808	CUHK	2010	0	0.10681988298893	0.21465764939785	0	0	0	0	0.0735817179083824	0	0	0	0	0	0	0.0257126558572054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570210158824921	0	0	0	0	0	0	0	0	0	0	0	0
